 8.217638e+1	3.547650e-21
 8.509938e+1	3.343040e-21
 8.812509e+1	3.131240e-21
 9.125714e+1	2.949710e-21
 9.449926e+1	2.820030e-21
 9.785531e+1	2.685790e-21
 1.013293e+2	2.565970e-21
 1.049254e+2	2.473910e-21
 1.086478e+2	2.378620e-21
 1.125011e+2	2.279970e-21
 1.164898e+2	2.177860e-21
 1.206186e+2	2.072160e-21
 1.248925e+2	1.962750e-21
 1.293167e+2	1.849490e-21
 1.338963e+2	1.732250e-21
 1.386368e+2	1.610900e-21
 1.435440e+2	1.485270e-21
 1.486236e+2	1.355240e-21
 1.538817e+2	1.280410e-21
 1.593245e+2	1.224890e-21
 1.649587e+2	1.167420e-21
 1.707908e+2	1.107930e-21
 1.768279e+2	1.046350e-21
 1.830772e+2	9.826130e-22
 1.895461e+2	9.166300e-22
 1.962423e+2	8.483290e-22
 2.031738e+2	8.009550e-22
 2.103489e+2	7.805060e-22
 2.177762e+2	7.593380e-22
 2.254644e+2	7.374260e-22
 2.334229e+2	7.147450e-22
 2.416610e+2	6.912660e-22
 2.501886e+2	6.669620e-22
 2.590160e+2	6.418050e-22
 2.681535e+2	6.157630e-22
 2.776121e+2	5.888050e-22
 2.874031e+2	5.609010e-22
 2.975383e+2	5.320160e-22
 3.080295e+2	5.021160e-22
 3.188895e+2	4.711650e-22
 3.301311e+2	4.391260e-22
 3.417678e+2	4.059620e-22
 3.538134e+2	3.716320e-22
 3.662823e+2	3.360950e-22
 3.791894e+2	2.993100e-22
 3.925501e+2	2.612320e-22
 4.063803e+2	2.361720e-22
 4.206965e+2	2.275820e-22
 4.355158e+2	2.186900e-22
 4.508559e+2	2.094860e-22
 4.667351e+2	1.999590e-22
 4.831724e+2	1.900970e-22
 5.001872e+2	1.798880e-22
 5.178000e+2	1.693200e-22
 5.360318e+2	1.583810e-22
 5.549043e+2	1.470570e-22
 5.744399e+2	1.353360e-22
 5.946621e+2	1.232030e-22
 6.155950e+2	1.171930e-22
 6.372635e+2	1.132930e-22
 6.596934e+2	1.092550e-22
 6.829117e+2	1.050760e-22
 7.069458e+2	1.007500e-22
 7.318245e+2	9.627160e-23
 7.575776e+2	9.163600e-23
 7.842356e+2	8.683760e-23
 8.118305e+2	8.187050e-23
 8.403951e+2	7.672890e-23
 8.699636e+2	7.140660e-23
 9.005711e+2	6.589720e-23
 9.322543e+2	6.019420e-23
 9.650509e+2	5.429080e-23
-----------------------------

EXCITATION
He -> He(Singlet)(20.61eV)
 2.061000e+1
SPECIES: e / He
PROCESS: E + He -> E + He(Singlet)(20.61eV), Excitation
PARAM.:  E = 20.61 eV, complete set
COMMENT: EXC SINGLET ELOSS= 20.61.
UPDATED: 2010-11-13 12:20:57
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 2.061000e+1	0.000000e+0
 2.062000e+1	8.620720e-26
 2.064514e+1	3.029510e-23
 2.068152e+1	6.165480e-23
 2.071918e+1	9.411650e-23
 2.075815e+1	1.277190e-22
 2.079850e+1	1.625020e-22
 2.084027e+1	1.985080e-22
 2.088350e+1	2.357790e-22
 2.092826e+1	2.415230e-22
 2.097458e+1	2.276250e-22
 2.102254e+1	2.220280e-22
 2.107218e+1	2.264960e-22
 2.112356e+1	2.311210e-22
 2.117675e+1	2.359080e-22
 2.123181e+1	2.408630e-22
 2.128880e+1	2.459920e-22
 2.134780e+1	2.513020e-22
 2.140887e+1	2.567980e-22
 2.147209e+1	2.624880e-22
 2.153753e+1	2.687530e-22
 2.160526e+1	2.755260e-22
 2.167538e+1	2.825380e-22
 2.174796e+1	2.897960e-22
 2.182310e+1	2.973100e-22
 2.190087e+1	3.050870e-22
 2.198137e+1	3.131370e-22
 2.206471e+1	3.208240e-22
 2.215097e+1	3.285880e-22
 2.224027e+1	3.366240e-22
 2.233270e+1	3.449430e-22
 2.242838e+1	3.535540e-22
 2.252743e+1	3.631820e-22
 2.262995e+1	3.750740e-22
 2.273608e+1	3.873850e-22
 2.284594e+1	4.001290e-22
 2.295966e+1	4.133200e-22
 2.307737e+1	4.269750e-22
 2.319922e+1	4.411090e-22
 2.332535e+1	4.557410e-22
 2.345592e+1	4.708870e-22
 2.359107e+1	4.865640e-22
 2.373098e+1	5.027930e-22
 2.387580e+1	5.195920e-22
 2.402571e+1	5.369820e-22
 2.418088e+1	5.549820e-22
 2.434151e+1	5.736150e-22
 2.450779e+1	5.929030e-22
 2.467991e+1	6.128690e-22
 2.485808e+1	6.335370e-22
 2.504250e+1	6.524090e-22
 2.523341e+1	6.632270e-22
 2.543103e+1	6.744250e-22
 2.563560e+1	6.860170e-22
 2.584735e+1	6.980160e-22
 2.606654e+1	7.104370e-22
 2.629344e+1	7.232950e-22
 2.652831e+1	7.366040e-22
 2.677143e+1	7.503810e-22
 2.702310e+1	7.646420e-22
 2.728362e+1	7.794050e-22
 2.755328e+1	7.946860e-22
 2.783243e+1	8.105040e-22
 2.812138e+1	8.260690e-22
 2.842049e+1	8.410240e-22
 2.873011e+1	8.565050e-22
 2.905061e+1	8.725300e-22
 2.938237e+1	8.891190e-22
 2.972580e+1	9.062900e-22
 3.008129e+1	9.237390e-22
 3.044927e+1	9.406660e-22
 3.083019e+1	9.581880e-22
 3.122449e+1	9.763260e-22
 3.163264e+1	9.951020e-22
 3.205515e+1	1.014540e-21
 3.249250e+1	1.034650e-21
 3.294521e+1	1.055480e-21
 3.341384e+1	1.077040e-21
 3.389894e+1	1.099350e-21
 3.440108e+1	1.122450e-21
 3.492088e+1	1.146360e-21
 3.545893e+1	1.166520e-21
 3.601590e+1	1.186570e-21
 3.659244e+1	1.207330e-21
 3.718924e+1	1.228810e-21
 3.780701e+1	1.251050e-21
 3.844649e+1	1.274070e-21
 3.910845e+1	1.297900e-21
 3.979366e+1	1.322570e-21
 4.050296e+1	1.345090e-21
 4.123719e+1	1.367120e-21
 4.199721e+1	1.389920e-21
 4.278395e+1	1.413520e-21
 4.359833e+1	1.437950e-21
 4.444133e+1	1.463240e-21
 4.531396e+1	1.484400e-21
 4.621725e+1	1.497040e-21
 4.715229e+1	1.510130e-21
 4.812018e+1	1.523680e-21
 4.912209e+1	1.537710e-21
 5.015921e+1	1.553180e-21
 5.123278e+1	1.574660e-21
 5.234407e+1	1.596880e-21
 5.349442e+1	1.619890e-21
 5.468519e+1	1.643700e-21
 5.591781e+1	1.668360e-21
 5.719374e+1	1.693870e-21
 5.851452e+1	1.720290e-21
 5.988170e+1	1.747630e-21
 6.129694e+1	1.752590e-21
 6.276191e+1	1.755520e-21
 6.427836e+1	1.758560e-21
 6.584810e+1	1.761700e-21
 6.747301e+1	1.764950e-21
 6.915502e+1	1.768310e-21
 7.089614e+1	1.770900e-21
 7.269845e+1	1.772700e-21
 7.456409e+1	1.774560e-21
 7.649529e+1	1.776500e-21
 7.849437e+1	1.778490e-21
 8.056369e+1	1.780000e-21
 8.270574e+1	1.780000e-21
 8.492306e+1	1.780000e-21
 8.721830e+1	1.780000e-21
 8.959420e+1	1.780000e-21
 9.205360e+1	1.777950e-21
 9.459942e+1	1.775400e-21
 9.723471e+1	1.772770e-21
 9.996261e+1	1.770040e-21
 1.027864e+2	1.762200e-21
 1.057094e+2	1.754010e-21
 1.087351e+2	1.745540e-21
 1.118671e+2	1.736770e-21
 1.151093e+2	1.727690e-21
 1.184653e+2	1.718300e-21
 1.219393e+2	1.708570e-21
 1.255354e+2	1.698500e-21
 1.292578e+2	1.688080e-21
 1.331111e+2	1.677290e-21
 1.370998e+2	1.666120e-21
 1.412286e+2	1.654560e-21
 1.455025e+2	1.642590e-21
 1.499267e+2	1.630210e-21
 1.545063e+2	1.616480e-21
 1.592468e+2	1.602260e-21
 1.641540e+2	1.587540e-21
 1.692336e+2	1.572300e-21
 1.744917e+2	1.556520e-21
 1.799345e+2	1.540200e-21
 1.855687e+2	1.523290e-21
 1.914008e+2	1.505800e-21
 1.974379e+2	1.487690e-21
 2.036872e+2	1.470040e-21
 2.101561e+2	1.452580e-21
 2.168523e+2	1.434500e-21
 2.237838e+2	1.415780e-21
 2.309589e+2	1.396410e-21
 2.383862e+2	1.376360e-21
 2.460744e+2	1.355600e-21
 2.540329e+2	1.334110e-21
 2.622710e+2	1.311870e-21
 2.707986e+2	1.288840e-21
 2.796260e+2	1.265010e-21
 2.887635e+2	1.240340e-21
 2.982221e+2	1.214800e-21
 3.080131e+2	1.192370e-21
 3.181483e+2	1.170070e-21
 3.286395e+2	1.146990e-21
 3.394995e+2	1.123100e-21
 3.507411e+2	1.098370e-21
 3.623778e+2	1.072770e-21
 3.744234e+2	1.046270e-21
 3.868923e+2	1.018840e-21
 3.997994e+2	9.904410e-22
 4.131601e+2	9.728920e-22
 4.269903e+2	9.549130e-22
 4.413065e+2	9.363020e-22
 4.561258e+2	9.170360e-22
 4.714659e+2	8.970940e-22
 4.873451e+2	8.764510e-22
 5.037824e+2	8.558390e-22
 5.207972e+2	8.371230e-22
 5.384100e+2	8.177490e-22
 5.566418e+2	7.976940e-22
 5.755143e+2	7.769340e-22
 5.950499e+2	7.554450e-22
 6.152721e+2	7.393100e-22
 6.362050e+2	7.246570e-22
 6.578735e+2	7.094890e-22
 6.803034e+2	6.937880e-22
 7.035217e+2	6.775350e-22
 7.275558e+2	6.607110e-22
 7.524345e+2	6.432960e-22
 7.781876e+2	6.252690e-22
 8.048456e+2	6.075770e-22
 8.324405e+2	5.937800e-22
 8.610051e+2	5.794970e-22
 8.905736e+2	5.647130e-22
 9.211811e+2	5.494090e-22
 9.528643e+2	5.335680e-22
 9.856609e+2	5.171700e-22
-----------------------------

IONIZATION
He -> He^+
 2.458700e+1
SPECIES: e / He
PROCESS: E + He -> E + E + He+, Ionization
PARAM.:  E = 24.587 eV, complete set
UPDATED: 2010-11-13 12:22:01
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 2.459000e+1	0.000000e+0
 2.460000e+1	1.234870e-26
 2.462214e+1	4.339590e-24
 2.465852e+1	8.831680e-24
 2.469617e+1	1.348160e-23
 2.473515e+1	1.829500e-23
 2.477550e+1	2.327750e-23
 2.481727e+1	2.843510e-23
 2.486050e+1	3.377400e-23
 2.490526e+1	3.930050e-23
 2.495158e+1	4.502120e-23
 2.499954e+1	5.094290e-23
 2.504918e+1	5.690120e-23
 2.510056e+1	6.306730e-23
 2.515375e+1	6.945010e-23
 2.520881e+1	7.605720e-23
 2.526580e+1	8.289650e-23
 2.532480e+1	8.997610e-23
 2.538587e+1	9.730450e-23
 2.544909e+1	1.048900e-22
 2.551452e+1	1.127720e-22
 2.558226e+1	1.210360e-22
 2.565238e+1	1.295900e-22
 2.572496e+1	1.384450e-22
 2.580009e+1	1.476120e-22
 2.587787e+1	1.571000e-22
 2.595837e+1	1.669220e-22
 2.604171e+1	1.770050e-22
 2.612797e+1	1.873570e-22
 2.621727e+1	1.980720e-22
 2.630970e+1	2.091640e-22
 2.640538e+1	2.206460e-22
 2.650443e+1	2.325140e-22
 2.660695e+1	2.444060e-22
 2.671308e+1	2.567170e-22
 2.682294e+1	2.694610e-22
 2.693665e+1	2.826520e-22
 2.705437e+1	2.970680e-22
 2.717622e+1	3.129080e-22
 2.730235e+1	3.293060e-22
 2.743292e+1	3.462790e-22
 2.756807e+1	3.638490e-22
 2.770798e+1	3.820370e-22
 2.785280e+1	4.008630e-22
 2.800270e+1	4.203250e-22
 2.815788e+1	4.389460e-22
 2.831851e+1	4.582210e-22
 2.848479e+1	4.781750e-22
 2.865691e+1	4.988290e-22
 2.883507e+1	5.202090e-22
 2.901950e+1	5.423400e-22
 2.921041e+1	5.652500e-22
 2.940803e+1	5.889640e-22
 2.961260e+1	6.135110e-22
 2.982435e+1	6.389220e-22
 3.004354e+1	6.654430e-22
 3.027044e+1	6.938050e-22
 3.050531e+1	7.231640e-22
 3.074843e+1	7.535540e-22
 3.100010e+1	7.850130e-22
 3.126061e+1	8.175770e-22
 3.153028e+1	8.512850e-22
 3.180943e+1	8.861780e-22
 3.209838e+1	9.203300e-22
 3.239749e+1	9.517360e-22
 3.270711e+1	9.842460e-22
 3.302761e+1	1.017900e-21
 3.335937e+1	1.052730e-21
 3.370279e+1	1.088790e-21
 3.405829e+1	1.126120e-21
 3.442627e+1	1.164760e-21
 3.480718e+1	1.204750e-21
 3.520149e+1	1.246160e-21
 3.560964e+1	1.289010e-21
 3.603215e+1	1.333210e-21
 3.646950e+1	1.376950e-21
 3.692221e+1	1.422220e-21
 3.739084e+1	1.469080e-21
 3.787594e+1	1.517590e-21
 3.837808e+1	1.560250e-21
 3.889787e+1	1.601830e-21
 3.943593e+1	1.644870e-21
 3.999290e+1	1.689430e-21
 4.056944e+1	1.733280e-21
 4.116624e+1	1.778630e-21
 4.178401e+1	1.825580e-21
 4.242349e+1	1.874190e-21
 4.308545e+1	1.924490e-21
 4.377066e+1	1.976570e-21
 4.447996e+1	2.030480e-21
 4.521419e+1	2.083710e-21
 4.597421e+1	2.132350e-21
 4.676095e+1	2.182700e-21
 4.757533e+1	2.234820e-21
 4.841833e+1	2.288770e-21
 4.929096e+1	2.344620e-21
 5.019425e+1	2.400880e-21
 5.112929e+1	2.453240e-21
 5.209718e+1	2.507440e-21
 5.309909e+1	2.563550e-21
 5.413621e+1	2.621630e-21
 5.520978e+1	2.677970e-21
 5.632107e+1	2.720200e-21
 5.747142e+1	2.763910e-21
 5.866219e+1	2.809160e-21
 5.989481e+1	2.856000e-21
 6.117074e+1	2.895120e-21
 6.249151e+1	2.934750e-21
 6.385870e+1	2.975760e-21
 6.527394e+1	3.018220e-21
 6.673891e+1	3.062170e-21
 6.825536e+1	3.107660e-21
 6.982510e+1	3.154750e-21
 7.145001e+1	3.193350e-21
 7.313202e+1	3.232040e-21
